timestamp;position_id;client_id;rssi;snr;mcs;tx_retries
1650304588;7;2;-53;27;7;23
1650304589;7;2;-53;27;7;23
1650304591;7;2;-52;27;7;23
1650304592;7;2;-53;27;7;23
1650304593;7;2;-53;28;7;23
1650304595;7;2;-53;27;7;23
1650304596;7;2;-53;27;7;23
1650304598;7;2;-53;28;7;23
1650304599;7;2;-53;27;7;23
1650304600;7;2;-53;28;7;23
1650304602;7;2;-53;27;7;23
1650304603;7;2;-53;27;7;23
1650304604;7;2;-53;28;7;23
1650304606;7;2;-53;28;7;26
1650304607;7;2;-53;27;7;26
1650304609;7;2;-53;27;7;26
1650304610;7;2;-53;27;7;26
1650304611;7;2;-53;28;10;26
1650304613;7;2;-53;27;10;26
1650304614;7;2;-53;27;10;26
1650304615;7;2;-53;28;10;26
1650304617;7;2;-53;27;10;26
1650304618;7;2;-53;27;10;26
1650304620;7;2;-53;27;10;26
1650304621;7;2;-53;27;10;26
1650304622;7;2;-53;27;10;26
1650304624;7;2;-53;27;10;26
1650304625;7;2;-53;27;10;26
1650304627;7;2;-53;27;10;26
1650304628;7;2;-52;27;10;26
1650304629;7;2;-52;28;10;26
1650304631;7;2;-52;27;10;26
1650304632;7;2;-52;27;10;26
1650304633;7;2;-52;27;10;26
1650304635;7;2;-53;27;10;26
1650304636;7;2;-52;28;7;29
1650304638;7;2;-53;27;7;29
1650304639;7;2;-52;27;7;29
1650304640;7;2;-52;28;7;29
1650304642;7;2;-52;28;7;29
1650304643;7;2;-52;27;7;29
1650304644;7;2;-52;27;7;29
1650304646;7;2;-52;27;7;29
1650304647;7;2;-52;28;7;29
1650304649;7;2;-52;27;7;29
1650304650;7;2;-52;27;7;29
1650304651;7;2;-52;27;7;29
1650304653;7;2;-52;27;7;29
1650304654;7;2;-52;28;7;29
1650304656;7;2;-52;28;7;29
1650304657;7;2;-52;28;7;29
1650304658;7;2;-52;28;7;29
1650304660;7;2;-52;27;7;29
1650304661;7;2;-52;27;7;29
1650304662;7;2;-52;27;7;29
1650304664;7;2;-52;27;7;29
1650304665;7;2;-52;28;7;29
1650304667;7;2;-52;27;7;38
1650304668;7;2;-52;27;7;38
1650304669;7;2;-52;27;7;38
1650304671;7;2;-53;28;7;38
1650304672;7;2;-52;27;10;38
1650304673;7;2;-52;27;10;38
1650304675;7;2;-52;27;10;38
1650304676;7;2;-52;27;10;38
1650304678;7;2;-53;27;10;38
1650304679;7;2;-53;27;10;38
1650304680;7;2;-53;27;10;38
1650304682;7;2;-53;28;10;38
1650304683;7;2;-52;27;10;38
1650304685;7;2;-52;28;10;38
1650304686;7;2;-52;28;10;38
1650304687;7;2;-52;27;10;38
1650304689;7;2;-52;27;10;38
1650304690;7;2;-52;28;10;38
1650304691;7;2;-52;27;10;38
1650304693;7;2;-52;28;10;38
1650304694;7;2;-52;27;10;38
1650304696;7;2;-52;27;10;38
1650304697;7;2;-51;28;7;40
1650304698;7;2;-52;27;7;40
1650304700;7;2;-52;28;7;40
1650304701;7;2;-52;27;7;40
1650304703;7;2;-52;27;7;40
1650304704;7;2;-52;27;7;40
1650304705;7;2;-52;27;7;40
1650304707;7;2;-52;27;7;40
1650304708;7;2;-53;27;7;40
1650304709;7;2;-53;28;7;40
1650304711;7;2;-53;27;7;40
1650304712;7;2;-53;27;7;40
1650304714;7;2;-53;27;7;40
1650304715;7;2;-52;27;7;40
1650304716;7;2;-53;27;7;40
1650304718;7;2;-52;27;7;40
1650304719;7;2;-53;27;7;40
1650304720;7;2;-53;28;7;40
1650304722;7;2;-53;28;7;40
1650304723;7;2;-53;27;7;40
1650304725;7;2;-53;27;7;40
1650304726;7;2;-53;27;7;40
1650304727;7;2;-53;27;7;43
1650304729;7;2;-53;27;7;43
1650304730;7;2;-53;27;7;43
1650304732;7;2;-53;27;7;43
1650304733;7;2;-53;27;10;43
1650304734;7;2;-53;27;10;43
1650304736;7;2;-53;27;10;43
1650304737;7;2;-53;28;10;43
1650304738;7;2;-52;27;10;43
1650304740;7;2;-52;28;10;43
1650304741;7;2;-52;27;10;43
1650304743;7;2;-52;28;10;43
1650304744;7;2;-52;27;10;43
1650304745;7;2;-52;27;10;43
1650304747;7;2;-52;28;10;43
1650304748;7;2;-52;27;10;43
1650304749;7;2;-52;27;10;43
1650304751;7;2;-52;27;10;43
1650304752;7;2;-52;28;10;43
1650304754;7;2;-52;27;10;43
1650304755;7;2;-51;28;10;43
1650304756;7;2;-52;28;10;43
1650304758;7;2;-52;27;7;45
1650304759;7;2;-52;28;7;45
1650304761;7;2;-52;27;7;45
1650304762;7;2;-52;27;7;45
1650304763;7;2;-52;27;10;45
1650304765;7;2;-52;27;10;45
1650304766;7;2;-52;27;10;45
1650304767;7;2;-52;28;10;45
1650304769;7;2;-52;28;10;45
1650304770;7;2;-52;28;10;45
1650304772;7;2;-52;27;10;45
1650304773;7;2;-52;27;10;45
1650304774;7;2;-51;28;10;45
1650304776;7;2;-52;27;10;45
1650304777;7;2;-52;28;10;45
1650304778;7;2;-52;28;10;45
1650304780;7;2;-52;28;10;45
1650304781;7;2;-52;28;10;45
1650304783;7;2;-52;27;10;45
1650304784;7;2;-52;27;10;45
1650304785;7;2;-52;27;10;45
1650304787;7;2;-52;27;10;45
1650304788;7;2;-52;28;7;45
1650304790;7;2;-51;28;7;48
1650304791;7;2;-52;27;7;48
1650304792;7;2;-52;27;7;48
1650304794;7;2;-52;27;10;48
1650304795;7;2;-52;28;10;48
1650304796;7;2;-52;27;10;48
1650304798;7;2;-52;27;10;48
1650304799;7;2;-52;28;10;48
1650304801;7;2;-52;27;10;48
1650304802;7;2;-52;27;10;48
1650304803;7;2;-52;27;10;48
1650304805;7;2;-52;28;10;48
1650304806;7;2;-52;28;10;48
1650304808;7;2;-52;27;10;48
1650304809;7;2;-52;28;10;48
1650304810;7;2;-52;27;10;48
1650304812;7;2;-52;27;10;48
1650304813;7;2;-52;27;10;48
1650304814;7;2;-52;27;10;48
1650304816;7;2;-52;28;10;48
1650304817;7;2;-52;27;10;48
1650304819;7;2;-52;27;7;48
1650304820;7;2;-52;28;7;50
1650304821;7;2;-52;28;7;50
1650304823;7;2;-51;27;7;50
1650304824;7;2;-52;28;10;50
1650304825;7;2;-52;28;10;50
1650304827;7;2;-52;27;10;50
1650304828;7;2;-52;28;10;50
1650304830;7;2;-52;27;10;50
1650304831;7;2;-52;27;10;50
1650304832;7;2;-53;28;10;50
1650304834;7;2;-53;27;10;50
